Id,Incident_Id,Incident_Number,Incident_Date,Incident_Dayofmonth,Incident_Month_Number,Incident_Month_Name,Incident_Dayofweek_number,Incident_Dayofweek_name,Incident_Year,Incident_Time,Incident_Hour,Report_Date,Report_Dayofmonth,Report_Month_Number,Report_Month_Name,Report_Dayofweek_number,Report_Dayofweek_name,Report_Year,Report_time,Report_Hour,Incident_Code,Incident_Category,Incident_Subcategory,Incident_Description,Report_Type_Code,Report_Type_Description,Filed_Online,Police_District,Resolution,Latitude,Longitude,Point,Neighborhood,Intersection
350,1257075,236032796,2023-02-17T00:00:00,17,2,February,4,Friday,2023,04:30:00,4,2023-02-17T00:00:00,17,2,February,4,Friday,2023,07:18:00,07:18:00,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",CI,Coplogic Initial,1,Bayview,Open or Active,37.71369335,-122.3982659,POINT (-122.39826589625429 37.71369334931079),Bayview Hunters Point,MARY TERESA ST \ MEGAN DR
351,1257151,236041656,2023-03-04T00:00:00,4,3,March,5,Saturday,2023,11:45:00,11,2023-03-04T00:00:00,4,3,March,5,Saturday,2023,18:51:00,18:51:00,6244,Property Crimes,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",CS,Coplogic Supplement,1,Central,Open or Active,37.79888097,-122.3986957,POINT (-122.39869570327996 37.79888096617859),Financial District/South Beach,BROADWAY \ DAVIS ST
352,1257309,230204404,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,13:50:00,13,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,14:46:00,14:46:00,64020,Miscellaneous,Other,Mental Health Detention,II,Initial,0,Central,Open or Active,37.7900391,-122.4021896,POINT (-122.40218964667669 37.7900390957152),Financial District/South Beach,SUTTER ST \ MONTGOMERY ST
353,1257208,230185644,2023-03-16T00:00:00,16,3,March,3,Thursday,2023,17:40:00,17,2023-03-16T00:00:00,16,3,March,3,Thursday,2023,17:40:00,17:40:00,71012,Miscellaneous,Other Offenses,"License Plate, Recovered",VS,Vehicle Supplement,0,Bayview,Open or Active,37.72778396,-122.3722338,POINT (-122.37223376860686 37.72778395579471),Bayview Hunters Point,LA SALLE AVE \ KIRKWOOD AVE
354,1256878,230198578,2023-03-22T00:00:00,22,3,March,2,Wednesday,2023,15:45:00,15,2023-03-22T00:00:00,22,3,March,2,Wednesday,2023,15:45:00,15:45:00,75025,Miscellaneous,Non-Criminal,Search Warrant Service,IS,Initial Supplement,0,Northern,Open or Active,37.78194032,-122.4358137,POINT (-122.43581374227543 37.781940323599706),Western Addition,ELLIS ST \ PIERCE ST
355,1257348,230204909,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,18:32:00,18,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,18:32:00,18:32:00,71011,Miscellaneous,Other Offenses,"License Plate, Found",VI,Vehicle Initial,0,Northern,Open or Active,37.78049626,-122.4321404,POINT (-122.43214039079034 37.78049625961115),Western Addition,FILLMORE ST \ TURK ST
356,1257200,230196867,2023-03-20T00:00:00,20,3,March,0,Monday,2023,10:00:00,10,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,09:00:00,09:00:00,6244,Property Crimes,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",IS,Initial Supplement,0,Southern,Open or Active,37.78393258,-122.4125953,POINT (-122.41259527758581 37.7839325760642),Tenderloin,EDDY ST \ JONES ST
357,1256981,236041543,2023-03-07T00:00:00,7,3,March,1,Tuesday,2023,10:30:00,10,2023-03-07T00:00:00,7,3,March,1,Tuesday,2023,12:29:00,12:29:00,6244,Property Crimes,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",CI,Coplogic Initial,1,Central,Open or Active,37.80716325,-122.4088973,POINT (-122.40889733794425 37.807163251424285),North Beach,GRANT AVE \ NORTH POINT ST
358,1257251,230204119,2023-03-22T00:00:00,22,3,March,2,Wednesday,2023,19:00:00,19,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,12:56:00,12:56:00,7051,Vehicle Theft and Recovery,Motor Vehicle Theft (Attempted),"Vehicle, Stolen, Attempted",II,Initial,0,Ingleside,Open or Active,37.7248141,-122.4241442,POINT (-122.42414418040734 37.72481409796396),Excelsior,AVALON AVE \ LA GRANDE AVE
359,1257156,236047961,2023-03-14T00:00:00,14,3,March,1,Tuesday,2023,18:30:00,18,2023-03-20T00:00:00,20,3,March,0,Monday,2023,11:26:00,11:26:00,6244,Property Crimes,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",CS,Coplogic Supplement,1,Taraval,Open or Active,37.73166927,-122.473203,POINT (-122.47320302474152 37.73166927279317),West of Twin Peaks,OCEAN AVE \ WOODACRE DR
360,1257187,230203547,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,07:30:00,7,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,07:32:00,07:32:00,64085,Miscellaneous,Other,Investigative Detention,II,Initial,0,Ingleside,Open or Active,37.71228275,-122.4065286,POINT (-122.40652859820277 37.712282748657074),Visitacion Valley,LELAND AVE \ PEABODY ST
361,1257072,236032467,2023-01-29T00:00:00,29,1,January,6,Sunday,2023,20:01:00,20,2023-02-02T00:00:00,2,2,February,3,Thursday,2023,19:05:00,19:05:00,6372,Property Crimes,Larceny Theft - Other,"Theft, Other Property, $50-$200",CI,Coplogic Initial,1,Southern,Open or Active,37.77403085,-122.3955767,POINT (-122.39557666155538 37.77403085060099),Mission Bay,BERRY ST \ 05TH ST
362,1257001,226229389,2022-11-26T00:00:00,26,11,November,5,Saturday,2022,12:49:00,12,2022-11-29T00:00:00,29,11,November,1,Tuesday,2022,10:04:00,10:04:00,6372,Property Crimes,Larceny Theft - Other,"Theft, Other Property, $50-$200",CI,Coplogic Initial,1,Mission,Open or Active,37.76048861,-122.4415641,POINT (-122.44156413536328 37.76048861073579),Castro/Upper Market,CLOVER ST \ 18TH ST
363,1257195,230144521,2023-02-24T00:00:00,24,2,February,4,Friday,2023,14:00:00,14,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,07:36:00,07:36:00,5011,Property Crimes,Burglary - Residential,"Burglary, Apartment House, Forcible Entry",IS,Initial Supplement,0,Southern,Open or Active,37.78477478,-122.3911656,POINT (-122.39116559467018 37.784774779704144),Financial District/South Beach,DELANCEY ST \ END
364,1257283,230203622,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,14:04:00,14,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,14:04:00,14:04:00,7041,Vehicle Theft and Recovery,Recovered Vehicle,"Vehicle, Recovered, Auto",VS,Vehicle Supplement,0,Taraval,Open or Active,37.72185408,-122.4531006,POINT (-122.45310058681368 37.72185408323409),Oceanview/Merced/Ingleside,HAROLD AVE \ HOLLOWAY AVE
365,1256966,230203315,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,04:05:00,4,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,04:05:00,04:05:00,16710,Drug-related Incidents,Drug Violation,"Narcotics Paraphernalia, Possession of",IS,Initial Supplement,0,Tenderloin,Cite or Arrest Adult,37.78537597,-122.4162597,POINT (-122.41625970692009 37.78537597388642),Tenderloin,HYDE ST \ OFARRELL ST
366,1257274,230204147,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,12:00:00,12,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,12:37:00,12:37:00,51040,Miscellaneous,Non-Criminal,Aided Case,II,Initial,0,Bayview,Open or Active,37.71752616,-122.3915994,POINT (-122.39159941138196 37.71752615792832),Bayview Hunters Point,JAMESTOWN AVE \ HAWES ST
367,1257240,230204028,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,09:00:00,9,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,12:19:00,12:19:00,6314,Property Crimes,Larceny Theft - Bicycle,"Theft, Bicycle, >$950",II,Initial,0,Mission,Open or Active,37.76560584,-122.4104867,POINT (-122.41048669029503 37.76560583760297),Mission,16TH ST \ BRYANT ST
368,1257013,226239883,2022-11-03T00:00:00,3,11,November,3,Thursday,2022,17:30:00,17,2022-11-07T00:00:00,7,11,November,0,Monday,2022,10:25:00,10:25:00,6314,Property Crimes,Larceny Theft - Bicycle,"Theft, Bicycle, >$950",CI,Coplogic Initial,1,Southern,Open or Active,37.77913222,-122.3975389,POINT (-122.39753890763892 37.77913222249791),South of Market,04TH ST \ WELSH ST
369,1257018,226240545,2022-09-16T00:00:00,16,9,September,4,Friday,2022,03:04:00,3,2022-12-15T00:00:00,15,12,December,3,Thursday,2022,17:32:00,17:32:00,6244,Property Crimes,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",CI,Coplogic Initial,1,Northern,Open or Active,37.78869905,-122.4203069,POINT (-122.42030688368688 37.788699045143865),Nob Hill,POLK ST \ BUSH ST
370,1257037,226241214,2022-11-12T00:00:00,12,11,November,5,Saturday,2022,10:00:00,10,2022-11-12T00:00:00,12,11,November,5,Saturday,2022,22:41:00,22:41:00,6244,Property Crimes,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",CI,Coplogic Initial,1,Southern,Open or Active,37.77062985,-122.4124799,POINT (-122.41247993630192 37.770629853050906),Mission,11TH ST \ HARRISON ST
371,1257136,236052089,2023-03-21T00:00:00,21,3,March,1,Tuesday,2023,09:00:00,9,2023-03-22T00:00:00,22,3,March,2,Wednesday,2023,09:47:00,09:47:00,6244,Property Crimes,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",CI,Coplogic Initial,1,Taraval,Open or Active,37.7197934,-122.4830589,POINT (-122.48305889460855 37.71979339892588),Lakeshore,ARBALLO DR \ ACEVEDO AVE
372,1256938,230203111,2023-03-22T00:00:00,22,3,March,2,Wednesday,2023,23:01:00,23,2023-03-22T00:00:00,22,3,March,2,Wednesday,2023,23:13:00,23:13:00,4138,Assault,Simple Assault,"Battery, former Spouse or Dating Relationship",II,Initial,0,Ingleside,Open or Active,37.72202599,-122.4292494,POINT (-122.42924943984079 37.72202599380391),Excelsior,VIENNA ST \ BRAZIL AVE
373,1257028,226229232,2022-11-28T00:00:00,28,11,November,0,Monday,2022,18:00:00,18,2022-11-28T00:00:00,28,11,November,0,Monday,2022,21:39:00,21:39:00,71000,Property Crimes,Lost Property,Lost Property,CI,Coplogic Initial,1,Tenderloin,Open or Active,37.78092685,-122.4136764,POINT (-122.41367636179726 37.780926854425914),Tenderloin,MCALLISTER ST \ LEAVENWORTH ST
374,1257243,230201632,2023-03-22T00:00:00,22,3,March,2,Wednesday,2023,11:28:00,11,2023-03-22T00:00:00,22,3,March,2,Wednesday,2023,11:30:00,11:30:00,4134,Assault,Simple Assault,Battery,IS,Initial Supplement,0,Mission,Open or Active,37.76491738,-122.4218864,POINT (-122.42188644715362 37.76491737717617),Mission,VALENCIA ST \ 16TH ST
375,1257080,236033249,2023-02-21T00:00:00,21,2,February,1,Tuesday,2023,06:00:00,6,2023-02-21T00:00:00,21,2,February,1,Tuesday,2023,09:31:00,09:31:00,6244,Property Crimes,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",CI,Coplogic Initial,1,Taraval,Open or Active,37.76193988,-122.4715376,POINT (-122.47153760947498 37.76193988484745),Inner Sunset,14TH AVE \ JUDAH ST
376,1257340,230204874,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,18:23:00,18,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,18:23:00,18:23:00,16110,Drug-related Incidents,Drug Violation,"Heroin, Possession For Sale",II,Initial,0,Tenderloin,Cite or Arrest Adult,37.78372378,-122.4142416,POINT (-122.41424157409635 37.78372378203807),Tenderloin,EDDY ST \ LEAVENWORTH ST
377,1257235,230203672,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,08:00:00,8,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,08:39:00,08:39:00,7020,Vehicle Theft and Recovery,Motor Vehicle Theft,"Vehicle, Stolen & Recovered",VI,Vehicle Initial,0,Bayview,Open or Active,37.72785999,-122.3851189,POINT (-122.38511885228444 37.727859992471934),Bayview Hunters Point,INGALLS ST \ SHAFTER AVE
378,1257314,230204567,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,15:54:00,15,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,15:54:00,15:54:00,16654,Drug-related Incidents,Drug Violation,"Methamphetamine, Sale",II,Initial,0,Tenderloin,Cite or Arrest Adult,37.78631022,-122.4164491,POINT (-122.41644912401847 37.78631021732119),Tenderloin,GEARY ST \ HYDE ST
379,1256966,230203315,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,04:05:00,4,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,04:05:00,04:05:00,63010,Warrant,Other,"Warrant Arrest, Local SF Warrant",IS,Initial Supplement,0,Tenderloin,Cite or Arrest Adult,37.78537597,-122.4162597,POINT (-122.41625970692009 37.78537597388642),Tenderloin,HYDE ST \ OFARRELL ST
380,1257350,230204573,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,15:39:00,15,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,15:48:00,15:48:00,61030,Miscellaneous,Other,"Death Report, Cause Unknown",II,Initial,0,Richmond,Open or Active,37.76606249,-122.4773628,POINT (-122.4773628313276 37.76606248575656),Golden Gate Park,CROSSOVER DR \ MARTIN LUTHER KING JR DR
381,1256881,230202721,2023-03-22T00:00:00,22,3,March,2,Wednesday,2023,19:00:00,19,2023-03-22T00:00:00,22,3,March,2,Wednesday,2023,19:08:00,19:08:00,63010,Warrant,Other,"Warrant Arrest, Local SF Warrant",II,Initial,0,Tenderloin,Cite or Arrest Adult,37.77871943,-122.4147412,POINT (-122.4147412230519 37.77871942789032),Tenderloin,08TH ST \ GROVE ST \ HYDE ST \ MARKET ST
382,1257327,230204288,2023-03-21T00:00:00,21,3,March,1,Tuesday,2023,06:00:00,6,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,13:49:00,13:49:00,6240,Property Crimes,Larceny - From Vehicle,"Theft, From Locked Vehicle, Att.",II,Initial,0,Richmond,Open or Active,37.77139603,-122.5098948,POINT (-122.50989475109745 37.771396030943585),Outer Richmond,FULTON ST \ LA PLAYA
383,1256970,230203371,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,04:00:00,4,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,05:01:00,05:01:00,3012,Robbery,Robbery - Street,"Robbery, Street or Public Place, W/ Knife",II,Initial,0,Mission,Open or Active,37.76505134,-122.419669,POINT (-122.41966897380142 37.76505133632968),Mission,16TH ST \ MISSION ST
384,1257380,230205333,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,17:00:00,17,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,17:30:00,17:30:00,68020,Miscellaneous,Miscellaneous Investigation,Miscellaneous Investigation,II,Initial,0,Central,Open or Active,37.79097319,-122.4173913,POINT (-122.41739133606869 37.790973190511274),Nob Hill,HYDE ST \ CALIFORNIA ST
385,1257121,236041101,2023-02-12T00:00:00,12,2,February,6,Sunday,2023,00:01:00,0,2023-03-04T00:00:00,4,3,March,5,Saturday,2023,16:13:00,16:13:00,9320,Fraudulent Activities,Fraud,"Access Card, incl. Credit, Phone, ATM, Fraudulent Use of",CI,Coplogic Initial,1,Park,Open or Active,37.76468236,-122.4512131,POINT (-122.45121306348491 37.76468236324016),Haight Ashbury,PARNASSUS AVE \ SHRADER ST
386,1256998,226228911,2022-11-20T00:00:00,20,11,November,6,Sunday,2022,09:00:00,9,2022-11-30T00:00:00,30,11,November,2,Wednesday,2022,17:19:00,17:19:00,6244,Property Crimes,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",CI,Coplogic Initial,1,Northern,Open or Active,37.77636887,-122.4195063,POINT (-122.41950629492429 37.776368868699294),Hayes Valley,VAN NESS AVE \ FELL ST
387,1257094,226218649,2022-10-21T00:00:00,21,10,October,4,Friday,2022,17:00:00,17,2022-11-15T00:00:00,15,11,November,1,Tuesday,2022,15:43:00,15:43:00,6224,Property Crimes,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",CI,Coplogic Initial,1,Park,Open or Active,37.75973578,-122.4627919,POINT (-122.46279190105041 37.759735782954465),Inner Sunset,LOCKSLEY AVE \ 06TH AVE
388,1257244,230203995,2023-03-22T00:00:00,22,3,March,2,Wednesday,2023,20:30:00,20,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,12:08:00,12:08:00,28160,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",II,Initial,0,Bayview,Open or Active,37.73401775,-122.4065154,POINT (-122.40651538482669 37.73401774975816),Portola,GAVEN ST \ SAN BRUNO AVE
389,1257296,230203672,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,08:00:00,8,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,08:36:00,08:36:00,27130,Miscellaneous,Other,"Burglary Tools, Possession Of",IS,Initial Supplement,0,Bayview,Open or Active,37.72785999,-122.3851189,POINT (-122.38511885228444 37.727859992471934),Bayview Hunters Point,INGALLS ST \ SHAFTER AVE
390,1257252,230204056,2023-03-21T00:00:00,21,3,March,1,Tuesday,2023,09:00:00,9,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,12:34:00,12:34:00,10125,Fraudulent Activities,Fraud,"Theft, False Pretenses, Felony",II,Initial,0,Northern,Open or Active,37.7922169,-122.4294472,POINT (-122.4294471932749 37.79221689701491),Pacific Heights,LAGUNA ST \ WASHINGTON ST
391,1256950,230203183,2023-03-22T00:00:00,22,3,March,2,Wednesday,2023,19:31:00,19,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,00:07:00,00:07:00,6386,Property Crimes,Larceny Theft - Other,"Theft, Grand, of Firearm",II,Initial,0,Bayview,Open or Active,37.7349769,-122.383134,POINT (-122.38313398537929 37.73497690238017),Bayview Hunters Point,WESTBROOK CT \ HUDSON AVE
392,1257132,236051990,2023-03-21T00:00:00,21,3,March,1,Tuesday,2023,19:15:00,19,2023-03-21T00:00:00,21,3,March,1,Tuesday,2023,22:45:00,22:45:00,6224,Property Crimes,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",CI,Coplogic Initial,1,Richmond,Open or Active,37.78022582,-122.4815157,POINT (-122.48151572367084 37.78022581795078),Outer Richmond,GEARY BLVD \ 22ND AVE
393,1257335,230204896,2023-03-22T00:00:00,22,3,March,2,Wednesday,2023,16:30:00,16,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,18:31:00,18:31:00,71013,Property Crimes,Theft From Vehicle,"License Plate, Stolen",VI,Vehicle Initial,0,Park,Open or Active,37.77045176,-122.4284262,POINT (-122.428426181173 37.770451759416225),Hayes Valley,HERMANN ST \ WEBSTER ST
394,1257377,230205258,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,20:55:00,20,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,20:57:00,20:57:00,51040,Miscellaneous,Non-Criminal,Aided Case,II,Initial,0,Tenderloin,Open or Active,37.78117722,-122.4116999,POINT (-122.41169993118794 37.78117721773047),Tenderloin,MCALLISTER ST \ MARKET ST
395,1257199,230202044,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,05:32:00,5,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,06:53:00,06:53:00,7041,Vehicle Theft and Recovery,Recovered Vehicle,"Vehicle, Recovered, Auto",IS,Initial Supplement,0,Ingleside,Cite or Arrest Adult,37.71161058,-122.4048034,POINT (-122.40480341654703 37.71161058077062),Visitacion Valley,DESMOND ST \ LELAND AVE
396,1257193,230203569,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,07:27:00,7,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,07:27:00,07:27:00,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",II,Initial,0,Northern,Open or Active,37.80504329,-122.4337979,POINT (-122.43379794514195 37.80504328668041),Marina,BEACH ST \ BUCHANAN ST \ LOWER FORT MASON ST \ MARINA BLVD
397,1257376,230205220,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,20:00:00,20,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,20:18:00,20:18:00,4134,Assault,Simple Assault,Battery,II,Initial,0,Tenderloin,Open or Active,37.78516721,-122.4179014,POINT (-122.41790141130261 37.785167213738916),Tenderloin,OFARRELL ST \ LARKIN ST
398,1257291,230204448,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,12:00:00,12,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,15:12:00,15:12:00,6244,Property Crimes,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",II,Initial,0,Southern,Open or Active,37.781498,-122.3998022,POINT (-122.39980220366621 37.7814979983372),South of Market,TANDANG SORA \ RIZAL ST
399,1257191,230203666,2023-03-20T00:00:00,20,3,March,0,Monday,2023,11:15:00,11,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,08:35:00,08:35:00,9027,Fraudulent Activities,Fraud,False Personation,II,Initial,0,Taraval,Open or Active,37.75846589,-122.5079363,POINT (-122.50793631399718 37.75846589114529),Sunset/Parkside,48TH AVE \ KIRKHAM ST
400,1257022,226241264,2022-11-13T00:00:00,13,11,November,6,Sunday,2022,19:30:00,19,2022-11-13T00:00:00,13,11,November,6,Sunday,2022,23:06:00,23:06:00,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",CI,Coplogic Initial,1,Southern,Open or Active,37.78192891,-122.4033275,POINT (-122.40332753664748 37.78192890777912),South of Market,TEHAMA ST \ GALLAGHER LN
401,1257172,230193443,2023-03-18T00:00:00,18,3,March,5,Saturday,2023,08:00:00,8,2023-03-22T00:00:00,22,3,March,2,Wednesday,2023,12:04:00,12:04:00,5073,Property Crimes,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",CS,Coplogic Supplement,1,Taraval,Open or Active,37.71905644,-122.481424,POINT (-122.48142396348878 37.71905643663192),Lakeshore,TAPIA DR \ SERRANO DR
402,1256965,230203337,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,03:35:00,3,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,03:35:00,03:35:00,4081,Assault,Aggravated Assault,Shooting into Inhabited Dwelling or Occupied Vehicle,II,Initial,0,Southern,Open or Active,37.77543698,-122.4137182,POINT (-122.4137181543595 37.77543698128962),South of Market,09TH ST \ NATOMA ST
403,1257077,236032893,2023-02-18T00:00:00,18,2,February,5,Saturday,2023,15:00:00,15,2023-02-20T00:00:00,20,2,February,0,Monday,2023,09:51:00,09:51:00,6244,Property Crimes,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",CI,Coplogic Initial,1,Bayview,Open or Active,37.73864877,-122.4008083,POINT (-122.40080826801052 37.73864877116737),Bayview Hunters Point,SELBY ST \ QUESADA AVE
404,1257282,230203973,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,11:00:00,11,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,11:27:00,11:27:00,15161,Offences Against The Family And Children,Other,Violation of Restraining Order,II,Initial,0,Taraval,Open or Active,37.7428615,-122.4799776,POINT (-122.47997764606109 37.74286150331964),Sunset/Parkside,TARAVAL ST \ 23RD AVE
405,1256819,230201892,2023-03-21T00:00:00,21,3,March,1,Tuesday,2023,09:00:00,9,2023-03-22T00:00:00,22,3,March,2,Wednesday,2023,13:39:00,13:39:00,68020,Miscellaneous,Miscellaneous Investigation,Miscellaneous Investigation,II,Initial,0,Park,Open or Active,37.77139019,-122.4532951,POINT (-122.45329513313322 37.77139018949157),Golden Gate Park,OAK ST \ OAK ACCESS RD
406,1257370,230205327,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,20:15:00,20,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,21:19:00,21:19:00,72000,Miscellaneous,Non-Criminal,Found  Property,II,Initial,0,Central,Open or Active,37.80665773,-122.42056,POINT (-122.42055996630992 37.806657732348235),Russian Hill,BEACH ST \ HYDE ST
407,1257301,230203989,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,08:30:00,8,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,10:19:00,10:19:00,19057,Disorderly Conduct,Intimidation,Terrorist Threats,II,Initial,0,Bayview,Cite or Arrest Adult,37.73660453,-122.3836379,POINT (-122.38363786204994 37.73660452681319),Bayview Hunters Point,REUEL CT \ HUDSON AVE
408,1256957,230203224,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,01:44:00,1,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,01:50:00,01:50:00,65010,Traffic Violation Arrest,Traffic Violation Arrest,Traffic Violation Arrest,II,Initial,0,Central,Cite or Arrest Adult,37.7963021,-122.4044122,POINT (-122.40441216196413 37.796302097343386),Chinatown,JACKSON ST \ COLUMBUS AVE
409,1257116,236033136,2023-02-22T00:00:00,22,2,February,2,Wednesday,2023,02:00:00,2,2023-02-22T00:00:00,22,2,February,2,Wednesday,2023,13:49:00,13:49:00,6244,Property Crimes,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",CI,Coplogic Initial,1,Bayview,Open or Active,37.75735922,-122.3979703,POINT (-122.39797034500758 37.75735922174828),Potrero Hill,ARKANSAS ST \ 22ND ST
410,1257004,226238346,2022-11-23T00:00:00,23,11,November,2,Wednesday,2022,17:30:00,17,2022-11-24T00:00:00,24,11,November,3,Thursday,2022,13:47:00,13:47:00,6244,Property Crimes,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",CI,Coplogic Initial,1,Bayview,Open or Active,37.74597422,-122.3970428,POINT (-122.39704283791049 37.74597422469076),Bayview Hunters Point,TOLAND ST \ GALVEZ AVE
411,1257133,236052017,2023-03-21T00:00:00,21,3,March,1,Tuesday,2023,17:00:00,17,2023-03-22T00:00:00,22,3,March,2,Wednesday,2023,10:12:00,10:12:00,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",CI,Coplogic Initial,1,Richmond,Open or Active,37.77330383,-122.4680239,POINT (-122.46802391783669 37.7733038331604),Golden Gate Park,FULTON ST \ 10TH AVE
412,1257378,230205292,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,20:45:00,20,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,20:48:00,20:48:00,4083,Assault,Aggravated Assault,"Firearm, Discharging in Grossly Negligent Manner",II,Initial,0,Taraval,Open or Active,37.7140553,-122.4590354,POINT (-122.45903538600939 37.71405530235735),Oceanview/Merced/Ingleside,FARALLONES ST \ CAPITOL AVE
413,1256916,230202759,2023-03-22T00:00:00,22,3,March,2,Wednesday,2023,19:09:00,19,2023-03-22T00:00:00,22,3,March,2,Wednesday,2023,19:09:00,19:09:00,27175,Miscellaneous,Other,Evading a Police Officer Recklessly,II,Initial,0,Ingleside,Open or Active,37.74835285,-122.4087063,POINT (-122.40870631426053 37.748352846732004),Bernal Heights,BRYANT ST \ CESAR CHAVEZ ST
414,1257198,230203600,2023-03-22T00:00:00,22,3,March,2,Wednesday,2023,22:00:00,22,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,07:13:00,07:13:00,7021,Vehicle Theft and Recovery,Motor Vehicle Theft,"Vehicle, Stolen, Auto",VI,Vehicle Initial,0,Bayview,Open or Active,37.72497559,-122.4036009,POINT (-122.40360092039614 37.724975586504776),Portola,GIRARD ST \ WOOLSEY ST
415,1257067,226240711,2022-12-15T00:00:00,15,12,December,3,Thursday,2022,12:30:00,12,2022-12-15T00:00:00,15,12,December,3,Thursday,2022,14:26:00,14:26:00,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",CI,Coplogic Initial,1,Central,Open or Active,37.80675808,-122.4121414,POINT (-122.4121414255319 37.80675808244208),North Beach,NORTH POINT ST \ POWELL ST
